url	host	kind	anchor_text	observed_at	capture_status	claim_ceiling
https://github.com/ManyaWadhwa/EvalAgent	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://aclanthology.org/2025.findings-acl.494/	aclanthology.org	publisher	Learning to Align Multi-Faceted Evaluation: A Unified and Robust Framework (ARJudge)	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://aclanthology.org/2025.findings-emnlp.891/	aclanthology.org	publisher	VerifiAgent: A Unified Verification Agent in Language Model Reasoning	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/Jiuzhouh/VerifiAgent	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=GEcwtMk1uA	openreview.net	openreview	Identifying the Risks of LM Agents with an LM-Emulated Sandbox	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/ryoungj/ToolEmu	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2311.18760	arxiv.org	arxiv	TaskBench: Benchmarking Large Language Models for Task Automation	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/microsoft/JARVIS/tree/main/taskbench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2310.03128	arxiv.org	arxiv	MetaTool Benchmark for Large Language Models: Deciding Whether to Use Tools and Which to Use	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/HowieHwong/MetaTool	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=2GmDdhBdDk	openreview.net	openreview	The Berkeley Function Calling Leaderboard (BFCL): From Tool Use to Agentic Evaluation of Large Language Models	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/ShishirPatil/gorilla/tree/main/berkeley-function-call-leaderboard	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/sunghunkwag/rsi-bench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=VTF8yNQM66	openreview.net	openreview	SWE-bench: Can Language Models Resolve Real-World GitHub Issues?	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/SWE-bench/SWE-bench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=9Y8zUO11EQ	openreview.net	openreview	SWT-Bench: Testing and Validating Real-World Bug-Fixes with Code Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/logic-star-ai/swt-bench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2412.02883	arxiv.org	arxiv	TDD-Bench Verified: Can LLMs Generate Tests for Issues Before They Get Resolved?	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/IBM/TDD-Bench-Verified	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2511.13998	arxiv.org	arxiv	LoCoBench-Agent: An Interactive Benchmark for LLM Agents in Long-Context Software Engineering	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/SalesforceAIResearch/LoCoBench-Agent	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=oKn9c6ytLx	openreview.net	openreview	WebArena: A Realistic Web Environment for Building Autonomous Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/web-arena-x/webarena	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=RPKxrKTJbj	openreview.net	openreview	VisualWebArena: Evaluating Multimodal Agents on Realistic Visual Web Tasks	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/web-arena-x/visualwebarena	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2406.12373	arxiv.org	arxiv	WebCanvas: Benchmarking Web Agents in Online Environments	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/iMeanAI/WebCanvas	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://aclanthology.org/2023.emnlp-main.689/	aclanthology.org	publisher	clembench: Using Game Play to Evaluate Chat-Optimized Language Models as Conversational Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/clp-research/clembench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2405.20859	arxiv.org	arxiv	clembench-2024: A Challenging, Dynamic, Complementary, Multilingual Benchmark and Underlying Flexible Framework for LLMs as Multi-Action Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2406.06613	arxiv.org	arxiv	GameBench: Evaluating Strategic Reasoning Abilities of LLM Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/Joshuaclymer/GameBench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=eE1WHn6qlk	openreview.net	openreview	LLM-Deliberation: Evaluating LLMs with Interactive Multi-Agent Negotiation Game	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2402.12348	arxiv.org	arxiv	GTBench: Uncovering the Strategic Reasoning Capabilities of LLMs via Game-Theoretic Evaluations	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/jinhaoduan/GTBench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=cDYqckEt6d	openreview.net	openreview	DiscoveryWorld: A Virtual Environment for Developing and Evaluating Automated Scientific Discovery Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/allenai/discoveryworld	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2504.01848	arxiv.org	arxiv	PaperBench: Evaluating AI's Ability to Replicate AI Research	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/openai/frontier-evals/tree/main/project/paperbench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=w8uII2qAmd	openreview.net	openreview	PhysGym: Benchmarking LLMs in Interactive Physics Discovery with Controlled Priors	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/principia-ai/PhysGym	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=M7TNf5J26u	openreview.net	openreview	AstaBench: Rigorous Benchmarking of AI Agents with a Scientific Research Suite	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/allenai/asta-bench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2605.08678	arxiv.org	arxiv	MLS-Bench: A Holistic and Rigorous Assessment of AI Systems on Building Better AI	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/Imbernoulli/MLS-Bench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=DgGF2LEBPS	openreview.net	openreview	EmbodiedBench: Comprehensive Benchmarking Multi-Modal Large Language Models for Vision-Driven Embodied Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/EmbodiedBench/EmbodiedBench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2404.07972	arxiv.org	arxiv	OSWorld: Benchmarking Multimodal Agents for Open-Ended Tasks in Real Computer Environments	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/xlang-ai/OSWorld	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://aclanthology.org/2024.acl-long.850/	aclanthology.org	publisher	AppWorld: A Controllable World of Apps and People for Benchmarking Interactive Coding Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/StonyBrookNLP/appworld	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=W9s817KqYf	openreview.net	openreview	Windows Agent Arena: Evaluating Multi-Modal OS Agents at Scale	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/microsoft/WindowsAgentArena	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/selfimproving-agent/Awesome-Self-Improving-Agents/discussions	github.com	github	GitHub DiscussionsOpen ↗	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://discord.gg/fn5rYJhgaz	discord.gg	project-page	Discord communityJoin ↗	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://huggingface.co/papers/2607.13104	huggingface.co	huggingface	Hugging Face paper pageView ↗	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/selfimproving-agent/Awesome-Self-Improving-Agents/issues/new?title=%5BPaper%20Suggestion%5D%20&body=Paper%20title%3A%0AURL%3A%0ASuggested%20taxonomy%20location%3A%0AReason%20for%20inclusion%3A	github.com	github	Suggest a paperIssue ↗	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/selfimproving-agent/Awesome-Self-Improving-Agents/pulls	github.com	github	Submit a pull requestContribute ↗	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/selfimproving-agent/Awesome-Self-Improving-Agents/issues/new?title=%5BCorrection%5D%20&body=Page%20or%20section%3A%0ADescription%3A%0ASuggested%20correction%3A	github.com	github	Report a correctionIssue ↗	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
