source_id	source_reference_id	citation_text	outbound_locator	parser
SCIENCEAGENTBENCH	bib.bib73	Tang et al. (2024b) Xiangru Tang, Yuliang Liu, Zefan Cai, Yanjun Shao, Junjie Lu, Yichi Zhang, Zexuan Deng, Helan Hu, Kaikai An, Ruijun Huang, Shuzheng Si, Sheng Chen, Haozhe Zhao, Liang Chen, Yan Wang, Tianyu Liu, Zhiwei Jiang, Baobao Chang, Yin Fang, Yujia Qin, Wangchunshu Zhou, Yilun Zhao, Arman Cohan, and Mark Gerstein. Ml-bench: Evaluating large language models and agents for machine learning tasks on repository-level code, 2024b. URL https://arxiv.org/abs/2311.09835.	https://arxiv.org/abs/2311.09835	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib74	Tang et al. (2024c) Xiangru Tang, Bill Qian, Rick Gao, Jiakang Chen, Xinyun Chen, and Mark B Gerstein. BioCoder: a benchmark for bioinformatics code generation with large language models. Bioinformatics, 40(Supplement_1):i266–i276, 2024c. ISSN 1367-4811. doi: 10.1093/bioinformatics/btae230. URL https://doi.org/10.1093/bioinformatics/btae230.	https://doi.org/10.1093/bioinformatics/btae230	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib75	Tian et al. (2024) Minyang Tian, Luyu Gao, Shizhuo Dylan Zhang, Xinan Chen, Cunwei Fan, Xuefei Guo, Roland Haas, Pan Ji, Kittithat Krongchon, Yao Li, Shengyan Liu, Di Luo, Yutao Ma, Hao Tong, Kha Trinh, Chenyu Tian, Zihan Wang, Bohao Wu, Yanyu Xiong, Shengzhu Yin, Minhui Zhu, Kilian Lieret, Yanxin Lu, Genglin Liu, Yufeng Du, Tianhua Tao, Ofir Press, Jamie Callan, Eliu Huerta, and Hao Peng. Scicode: A research coding benchmark curated by scientists, 2024. URL https://arxiv.org/abs/2407.13168.	https://arxiv.org/abs/2407.13168	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib76	Virshup et al. (2023) Isaac Virshup, Danila Bredikhin, Lukas Heumos, Giovanni Palla, Gregor Sturm, Adam Gayoso, Ilia Kats, Mikaela Koutrouli, Philipp Angerer, Volker Bergen, Pierre Boyeau, Maren Büttner, Gokcen Eraslan, David Fischer, Max Frank, Justin Hong, Michal Klein, Marius Lange, Romain Lopez, Mohammad Lotfollahi, Malte D. Luecken, Fidel Ramirez, Jeffrey Regier, Sergei Rybakov, Anna C. Schaar, Valeh Valiollah Pour Amiri, Philipp Weiler, Galen Xing, Bonnie Berger, Dana Pe’er, Aviv Regev, Sarah A. Teichmann, Francesca Finotello, F. Alexander Wolf, Nir Yosef, Oliver Stegle, Fabian J. Theis, and Scverse Community. The scverse project provides a computational ecosystem for single-cell omics data analysis. Nature Biotechnology, 41(5), 2023. doi: 10.1038/s41587-023-01733-8.		arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib77	Wang et al. (2023a) Boshi Wang, Sewon Min, Xiang Deng, Jiaming Shen, You Wu, Luke Zettlemoyer, and Huan Sun. Towards understanding chain-of-thought prompting: An empirical study of what matters. In Anna Rogers, Jordan Boyd-Graber, and Naoaki Okazaki (eds.), Proceedings of the 61st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pp.  2717–2739, Toronto, Canada, July 2023a. Association for Computational Linguistics. doi: 10.18653/v1/2023.acl-long.153. URL https://aclanthology.org/2023.acl-long.153.	https://aclanthology.org/2023.acl-long.153	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib78	Wang et al. (2024a) Boshi Wang, Hao Fang, Jason Eisner, Benjamin Van Durme, and Yu Su. LLMs in the imaginarium: Tool learning through simulated trial and error. In Lun-Wei Ku, Andre Martins, and Vivek Srikumar (eds.), Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pp.  10583–10604, Bangkok, Thailand, August 2024a. Association for Computational Linguistics. URL https://aclanthology.org/2024.acl-long.570.	https://aclanthology.org/2024.acl-long.570	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib79	Wang et al. (2023b) Hanchen Wang, Tianfan Fu, Yuanqi Du, Wenhao Gao, Kexin Huang, Ziming Liu, Payal Chandak, Shengchao Liu, Peter Van Katwyk, Andreea Deac, Anima Anandkumar, Karianne Bergen, Carla P. Gomes, Shirley Ho, Pushmeet Kohli, Joan Lasenby, Jure Leskovec, Tie-Yan Liu, Arjun Manrai, Debora Marks, Bharath Ramsundar, Le Song, Jimeng Sun, Jian Tang, Petar Veličković, Max Welling, Linfeng Zhang, Connor W. Coley, Yoshua Bengio, and Marinka Zitnik. Scientific discovery in the age of artificial intelligence. Nature, 620:47–60, 2023b. doi: https://doi.org/10.1038/s41586-023-06221-2.		arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib80	Wang et al. (2024b) Xingyao Wang, Yangyi Chen, Lifan Yuan, Yizhe Zhang, Yunzhu Li, Hao Peng, and Heng Ji. Executable code actions elicit better LLM agents. In Forty-first International Conference on Machine Learning, 2024b. URL https://openreview.net/forum?id=jJ9BoXAfFa.	https://openreview.net/forum?id=jJ9BoXAfFa	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib81	Wang et al. (2024c) Xingyao Wang, Boxuan Li, Yufan Song, Frank F. Xu, Xiangru Tang, Mingchen Zhuge, Jiayi Pan, Yueqi Song, Bowen Li, Jaskirat Singh, Hoang H. Tran, Fuqiang Li, Ren Ma, Mingzhang Zheng, Bill Qian, Yanjun Shao, Niklas Muennighoff, Yizhe Zhang, Binyuan Hui, Junyang Lin, Robert Brennan, Hao Peng, Heng Ji, and Graham Neubig. Opendevin: An open platform for ai software developers as generalist agents, 2024c. URL https://arxiv.org/abs/2407.16741.	https://arxiv.org/abs/2407.16741	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib82	Ward et al. (2018) Logan Ward, Alexander Dunn, Alireza Faghaninia, Nils E.R. Zimmermann, Saurabh Bajaj, Qi Wang, Joseph Montoya, Jiming Chen, Kyle Bystrom, Maxwell Dylla, Kyle Chard, Mark Asta, Kristin A. Persson, G. Jeffrey Snyder, Ian Foster, and Anubhav Jain. Matminer: An open source toolkit for materials data mining. Computational Materials Science, 152:60–69, 2018. ISSN 0927-0256. doi: https://doi.org/10.1016/j.commatsci.2018.05.018. URL https://www.sciencedirect.com/science/article/pii/S0927025618303252.	https://www.sciencedirect.com/science/article/pii/S0927025618303252	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib83	Wei et al. (2022) Jason Wei, Xuezhi Wang, Dale Schuurmans, Maarten Bosma, brian ichter, Fei Xia, Ed Chi, Quoc V Le, and Denny Zhou. Chain-of-thought prompting elicits reasoning in large language models. In S. Koyejo, S. Mohamed, A. Agarwal, D. Belgrave, K. Cho, and A. Oh (eds.), Advances in Neural Information Processing Systems, volume 35, pp.  24824–24837. Curran Associates, Inc., 2022. URL https://proceedings.neurips.cc/paper_files/paper/2022/file/9d5609613524ecf4f15af0f7b31abca4-Paper-Conference.pdf.	https://proceedings.neurips.cc/paper_files/paper/2022/file/9d5609613524ecf4f15af0f7b31abca4-Paper-Conference.pdf	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib84	Wolf et al. (2018) F. Alexander Wolf, Philipp Angerer, and Fabian J. Theis. Scanpy: large-scale single-cell gene expression data analysis. Genome Biology, 19(15), 2018. doi: 10.1186/s13059-017-1382-0.		arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib85	Wong et al. (2024) Felix Wong, Erica J. Zheng, Jacqueline A. Valeri, Nina M. Donghia, Melis N. Anahtar, Satotaka Omori, Alicia Li, Andres Cubillos-Ruiz, Aarti Krishnan, Wengong Jin, Abigail L. Manson, Jens Friedrichs, Ralf Helbig, Behnoush Hajian, Dawid K. Fiejtek, Florence F. Wagner, Holly H. Soutter, Ashlee M. Earl, Jonathan M. Stokes, Lars D. Renner, and James J. Collins. Discovery of a structural class of antibiotics with explainable deep learning. Nature, 626:177–185, 2024. doi: 10.1038/s41586-023-06887-8.		arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib86	Wu et al. (2024) Chengyue Wu, Yixiao Ge, Qiushan Guo, Jiahao Wang, Zhixuan Liang, Zeyu Lu, Ying Shan, and Ping Luo. Plot2code: A comprehensive benchmark for evaluating multi-modal large language models in code generation from scientific plots, 2024. URL https://arxiv.org/abs/2405.07990.	https://arxiv.org/abs/2405.07990	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib87	Wu et al. (2018) Zhenqin Wu, Bharath Ramsundar, Evan N. Feinberg, Joseph Gomes, Caleb Geniesse, Aneesh S. Pappu, Karl Leswing, and Vijay Pande. Moleculenet: a benchmark for molecular machine learning. Chem. Sci., 9:513–530, 2018. doi: 10.1039/C7SC02664A. URL http://dx.doi.org/10.1039/C7SC02664A.	http://dx.doi.org/10.1039/C7SC02664A	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib88	Xia et al. (2024) Chunqiu Steven Xia, Yinlin Deng, Soren Dunn, and Lingming Zhang. Agentless: Demystifying llm-based software engineering agents, 2024. URL https://arxiv.org/abs/2407.01489.	https://arxiv.org/abs/2407.01489	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib89	Yang et al. (2024a) John Yang, Carlos E. Jimenez, Alexander Wettig, Kilian Lieret, Shunyu Yao, Karthik Narasimhan, and Ofir Press. Swe-agent: Agent computer interfaces enable software engineering language models, 2024a.		arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib90	Yang et al. (2024b) Zhiyu Yang, Zihan Zhou, Shuo Wang, Xin Cong, Xu Han, Yukun Yan, Zhenghao Liu, Zhixing Tan, Pengyuan Liu, Dong Yu, Zhiyuan Liu, Xiaodong Shi, and Maosong Sun. Matplotagent: Method and evaluation for llm-based agentic scientific data visualization, 2024b. URL https://arxiv.org/abs/2402.11453.	https://arxiv.org/abs/2402.11453	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib91	Yao et al. (2023) Shunyu Yao, Jeffrey Zhao, Dian Yu, Nan Du, Izhak Shafran, Karthik R Narasimhan, and Yuan Cao. React: Synergizing reasoning and acting in language models. In The Eleventh International Conference on Learning Representations, 2023. URL https://openreview.net/forum?id=WE_vluYUL-X.	https://openreview.net/forum?id=WE_vluYUL-X	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib92	Yu et al. (2024) Botao Yu, Frazier N. Baker, Ziqi Chen, Xia Ning, and Huan Sun. LlaSMol: Advancing large language models for chemistry with a large-scale, comprehensive, high-quality instruction tuning dataset. In First Conference on Language Modeling, 2024. URL https://openreview.net/forum?id=lY6XTF9tPv.	https://openreview.net/forum?id=lY6XTF9tPv	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib93	Yue et al. (2024) Xiang Yue, Xingwei Qu, Ge Zhang, Yao Fu, Wenhao Huang, Huan Sun, Yu Su, and Wenhu Chen. MAmmoTH: Building math generalist models through hybrid instruction tuning. In The Twelfth International Conference on Learning Representations, 2024. URL https://openreview.net/forum?id=yLClGs770I.	https://openreview.net/forum?id=yLClGs770I	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib94	Zandbergen (2024) Paul Zandbergen. Run geoprocessing tools with python, March 2024. URL https://learn.arcgis.com/en/projects/run-geoprocessing-tools-with-python/.	https://learn.arcgis.com/en/projects/run-geoprocessing-tools-with-python/	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib95	Zellmer & Goto (2022) Amanda J Zellmer and Barbara S Goto. Urban wildlife corridors: Building bridges for wildlife and people. Frontiers in Sustainable Cities, 4:954089, 2022.		arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib96	Zhang et al. (2024) Yu Zhang, Xiusi Chen, Bowen Jin, Sheng Wang, Shuiwang Ji, Wei Wang, and Jiawei Han. A comprehensive survey of scientific large language models and their applications in scientific discovery, 2024. URL https://arxiv.org/abs/2406.10833.	https://arxiv.org/abs/2406.10833	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib97	Zheng et al. (2024) Boyuan Zheng, Boyu Gou, Jihyung Kil, Huan Sun, and Yu Su. GPT-4V(ision) is a generalist web agent, if grounded. In Ruslan Salakhutdinov, Zico Kolter, Katherine Heller, Adrian Weller, Nuria Oliver, Jonathan Scarlett, and Felix Berkenkamp (eds.), Proceedings of the 41st International Conference on Machine Learning, volume 235 of Proceedings of Machine Learning Research, pp.  61349–61385. PMLR, 21–27 Jul 2024. URL https://proceedings.mlr.press/v235/zheng24e.html.	https://proceedings.mlr.press/v235/zheng24e.html	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib98	Zheng et al. (2023) Zhiling Zheng, Oufan Zhang, Ha L. Nguyen, Nakul Rampal, Ali H. Alawadhi, Zichao Rong, Teresa Head-Gordon, Christian Borgs, Jennifer T. Chayes, and Omar M. Yaghi. Chatgpt research group for optimizing the crystallinity of mofs and cofs. ACS Central Science, 9(11):2161–2170, 2023. doi: 10.1021/acscentsci.3c01087. URL https://doi.org/10.1021/acscentsci.3c01087.	https://doi.org/10.1021/acscentsci.3c01087	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib99	Zhou et al. (2023) Shuyan Zhou, Uri Alon, Sumit Agarwal, and Graham Neubig. CodeBERTScore: Evaluating code generation with pretrained models of code. In Houda Bouamor, Juan Pino, and Kalika Bali (eds.), Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing, pp.  13921–13937, Singapore, December 2023. Association for Computational Linguistics. doi: 10.18653/v1/2023.emnlp-main.859. URL https://aclanthology.org/2023.emnlp-main.859.	https://aclanthology.org/2023.emnlp-main.859	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib100	Zhou et al. (2024) Shuyan Zhou, Frank F. Xu, Hao Zhu, Xuhui Zhou, Robert Lo, Abishek Sridhar, Xianyi Cheng, Tianyue Ou, Yonatan Bisk, Daniel Fried, Uri Alon, and Graham Neubig. Webarena: A realistic web environment for building autonomous agents. In The Twelfth International Conference on Learning Representations, 2024. URL https://openreview.net/forum?id=oKn9c6ytLx.	https://openreview.net/forum?id=oKn9c6ytLx	arxiv-html:ltx_bibitem
SCIENCEAGENTBENCH	bib.bib101	Ziedan et al. (2021) Abubakr Ziedan, Cassidy Crossland, Candace Brakewood, Philip Pugliese, and Harrison Ooi. Investigating the preferences of local residents toward a proposed bus network redesign in chattanooga, tennessee. Transportation Research Record, 2675(10):825–840, 2021.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib1	Cemri et al. [2026] M. Cemri, S. Agrawal, A. Gupta, S. Liu, A. Cheng, Q. Mang, A. Naren, L. E. Erdogan, K. Sen, M. Zaharia, et al. AdaEvolve: Adaptive LLM driven zeroth-order optimization. arXiv preprint arXiv:2602.20133, 2026.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib2	Chan et al. [2024] J. S. Chan, N. Chowdhury, O. Jaffe, J. Aung, D. Sherburn, E. Mays, G. Starace, K. Liu, L. Maksin, T. Patwardhan, et al. MLE-Bench: Evaluating machine learning agents on machine learning engineering. arXiv preprint arXiv:2410.07095, 2024.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib3	Chen et al. [2025] T. Chen, S. Anumasa, B. Lin, V. Shah, A. Goyal, and D. Liu. Auto-Bench: An automated benchmark for scientific discovery in LLMs. arXiv preprint arXiv:2502.15224, 2025.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib4	Cheng et al. [2025a] A. Cheng, S. Liu, M. Pan, Z. Li, S. Agarwal, M. Cemri, B. Wang, A. Krentsel, T. Xia, J. Park, et al. Let the barbarians in: How AI can accelerate systems performance research. arXiv preprint arXiv:2512.14806, 2025a.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib5	Cheng et al. [2025b] A. Cheng, S. Liu, M. Pan, Z. Li, B. Wang, A. Krentsel, T. Xia, M. Cemri, J. Park, S. Yang, et al. Barbarians at the gate: How AI is upending systems research. arXiv preprint arXiv:2510.06189, 2025b.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib6	Goyal et al. [2026] P. Goyal, M. Parmar, Y. Song, H. Palangi, T. Pfister, and J. Yoon. ScholarPeer: A context-aware multi-agent framework for automated peer review. arXiv preprint arXiv:2601.22638, 2026.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib7	Härder and Reuter [1983] T. Härder and A. Reuter. Principles of transaction-oriented database recovery. ACM Computing Surveys, 15(4):287–317, 1983.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib8	Huang et al. [2023] Q. Huang, J. Vora, P. Liang, and J. Leskovec. MLAgentBench: Evaluating language agents on machine learning experimentation. arXiv preprint arXiv:2310.03302, 2023.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib9	Jansen et al. [2025] P. Jansen, O. Tafjord, M. Radensky, P. Siangliulue, T. Hope, B. Dalvi, B. P. Majumder, D. S. Weld, and P. Clark. CodeScientist: End-to-end semi-automated scientific discovery with code-based experimentation. In Findings of the Association for Computational Linguistics: ACL 2025, pages 13370–13467, 2025.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib10	Kon et al. [2025a] P. T. J. Kon, J. Liu, Q. Ding, Y. Qiu, Z. Yang, Y. Huang, J. Srinivasa, M. Lee, M. Chowdhury, and A. Chen. Curie: Toward rigorous and automated scientific experimentation with AI agents. arXiv preprint arXiv:2502.16069, 2025a.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib11	Kon et al. [2025b] P. T. J. Kon, J. Liu, X. Zhu, Q. Ding, J. Peng, J. Xing, Y. Huang, Y. Qiu, J. Srinivasa, M. Lee, et al. EXP-Bench: Can AI conduct AI research experiments? arXiv preprint arXiv:2505.24785, 2025b.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib12	Liu et al. [2026a] J. Liu, S. Qiu, M. Li, B. Li, H. Ji, S. Han, X. Ye, P. Xia, Z. Dong, C. Zhang, et al. Autoresearchclaw: Self-reinforcing autonomous research with human-ai collaboration. arXiv preprint arXiv:2605.20025, 2026a.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib13	Liu et al. [2023a] N. F. Liu, T. Zhang, and P. Liang. Evaluating verifiability in generative search engines. In Findings of the Association for Computational Linguistics: EMNLP 2023, pages 7001–7025, 2023a.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib14	Liu et al. [2024] N. F. Liu, K. Lin, J. Hewitt, A. Paranjape, M. Bevilacqua, F. Petroni, and P. Liang. Lost in the middle: How language models use long contexts. Transactions of the Association for Computational Linguistics, 12:157–173, 2024.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib15	Liu et al. [2026b] S. Liu, S. Agarwal, M. Maheswaran, M. Cemri, Z. Li, Q. Mang, A. Naren, E. Boneh, A. Cheng, M. Z. Pan, et al. EvoX: Meta-evolution for automated discovery. arXiv preprint arXiv:2602.23413, 2026b.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib16	Liu et al. [2026c] S. Liu, M. Cemri, S. Agarwal, A. Krentsel, A. Naren, Q. Mang, Z. Li, A. Gupta, M. Maheswaran, A. Cheng, M. Pan, E. Boneh, K. Ramchandran, K. Sen, A. G. Dimakis, M. Zaharia, and I. Stoica. Skydiscover: A flexible framework for ai-driven scientific and algorithmic discovery, 2026c. URL https://skydiscover-ai.github.io/blog.html.	https://skydiscover-ai.github.io/blog.html	arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib17	Liu et al. [2023b] X. Liu, H. Yu, H. Zhang, Y. Xu, X. Lei, H. Lai, Y. Gu, H. Ding, K. Men, K. Yang, et al. AgentBench: Evaluating LLMs as agents. arXiv preprint arXiv:2308.03688, 2023b.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib18	Liu et al. [2025] Y. Liu, Z. Yang, T. Xie, J. Ni, B. Gao, Y. Li, S. Tang, W. Ouyang, E. Cambria, and D. Zhou. ResearchBench: Benchmarking LLMs in scientific discovery via inspiration-based task decomposition. arXiv preprint arXiv:2503.21248, 2025.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib19	Lu et al. [2024] C. Lu, C. Lu, R. T. Lange, J. Foerster, J. Clune, and D. Ha. The AI scientist: Towards fully automated open-ended scientific discovery. arXiv preprint arXiv:2408.06292, 2024.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib20	Lupidi et al. [2026] A. Lupidi, B. Gauri, T. S. Foster, B. A. Omari, D. Magka, A. Pepe, A. Audran-Reiss, M. Aghamelu, N. Baldwin, L. Cipolina-Kun, et al. AIRS-Bench: A suite of tasks for frontier AI research science agents. arXiv preprint arXiv:2602.06855, 2026.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib21	Lyu et al. [2026] Y. Lyu, X. Zhang, X. Yi, Y. Zhao, S. Guo, W. Hu, J. Piotrowski, J. Kaliski, J. Urbani, Z. Meng, et al. EvoScientist: Towards multi-agent evolving AI scientists for end-to-end scientific discovery. arXiv preprint arXiv:2603.08127, 2026.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib22	Min et al. [2023] S. Min, K. Krishna, X. Lyu, M. Lewis, W.-t. Yih, P. Koh, M. Iyyer, L. Zettlemoyer, and H. Hajishirzi. FActScore: Fine-grained atomic evaluation of factual precision in long form text generation. In Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing, pages 12076–12100, 2023.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib23	Novikov et al. [2025] A. Novikov, N. Vũ, M. Eisenberger, E. Dupont, P.-S. Huang, A. Z. Wagner, S. Shirobokov, B. Kozlovskii, F. J. Ruiz, A. Mehrabian, et al. AlphaEvolve: A coding agent for scientific and algorithmic discovery. arXiv preprint arXiv:2506.13131, 2025.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib24	OpenAI [2026] OpenAI. Parameter golf: OpenAI model craft challenge. https://github.com/openai/parameter-golf, 2026.	https://github.com/openai/parameter-golf	arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib25	Press et al. [2024] O. Press, A. Hochlehnert, A. Prabhu, V. Udandarao, O. Press, and M. Bethge. CiteME: Can language models accurately cite scientific claims? Advances in Neural Information Processing Systems, 37:7847–7877, 2024.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib26	Pu et al. [2025] Y. Pu, T. Lin, and H. Chen. PiFlow: Principle-aware scientific discovery with multi-agent collaboration. arXiv preprint arXiv:2505.15047, 2025.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib27	Schmidgall et al. [2025] S. Schmidgall, Y. Su, Z. Wang, X. Sun, J. Wu, X. Yu, J. Liu, M. Moor, Z. Liu, and E. Barsoum. Agent laboratory: Using LLM agents as research assistants. Findings of the Association for Computational Linguistics: EMNLP 2025, pages 5977–6043, 2025.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib28	Starace et al. [2025] G. Starace, O. Jaffe, D. Sherburn, J. Aung, J. S. Chan, L. Maksin, R. Dias, E. Mays, B. Kinsella, W. Thompson, et al. PaperBench: Evaluating AI’s ability to replicate AI research. arXiv preprint arXiv:2504.01848, 2025.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib29	Tang et al. [2025] J. Tang, L. Xia, Z. Li, and C. Huang. AI-Researcher: Autonomous scientific innovation. arXiv preprint arXiv:2505.18705, 2025.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib30	Wang et al. [2026] Z. Wang, F. Bai, Z. Luo, J. Su, K. Sun, X. Yu, J. Liu, K. Zhou, C. Cardie, M. Dredze, et al. FIRE-Bench: Evaluating agents on the rediscovery of scientific insights. arXiv preprint arXiv:2602.02905, 2026.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib31	Weng et al. [2025] Y. Weng, M. Zhu, Q. Xie, Q. Sun, Z. Lin, S. Liu, and Y. Zhang. Deepscientist: Advancing frontier-pushing scientific findings progressively. arXiv preprint arXiv:2509.26603, 2025.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib32	Xu et al. [2025] T. Xu, P. Lu, L. Ye, X. Hu, and P. Liu. ResearcherBench: Evaluating deep AI research systems on the frontiers of scientific inquiry. arXiv preprint arXiv:2507.16280, 2025.		arxiv-html:ltx_bibitem
SCIENTISTONE	bib.bib33	Yamada et al. [2025] Y. Yamada, R. T. Lange, C. Lu, S. Hu, C. Lu, J. Foerster, J. Clune, and D. Ha. The AI scientist-v2: Workshop-level automated scientific discovery via agentic tree search. arXiv preprint arXiv:2504.08066, 2025.		arxiv-html:ltx_bibitem
SELF-HARNESS	bib.bib37	[1] L. Fu, X. Ding, L. Pan, Y. Zhu, S. Zhang, L. Qiu, W. Liu, W. Zhang, X. Cao, X. Cai, J. Ding, and Y. Yu (2026) CATArena: evaluation of llm agents through iterative tournament competitions. In International Conference on Machine Learning, Cited by: §2.	#S2.SS0.SSS0.Px2.p3.1	arxiv-html:ltx_bibitem
SELF-HARNESS	bib.bib31	[2] GLM-5 Team (2026) GLM-5: from vibe coding to agentic engineering. External Links: 2602.15763, Link Cited by: §1, §4.1.	https://arxiv.org/abs/2602.15763	arxiv-html:ltx_bibitem
SELF-HARNESS	bib.bib21	[3] S. Hu, C. Lu, and J. Clune (2025) Automated design of agentic systems. External Links: 2408.08435, Link Cited by: §2.	https://arxiv.org/abs/2408.08435	arxiv-html:ltx_bibitem
SELF-HARNESS	bib.bib34	[4] LangChain (2026) DeepAgents. Note: Software framework External Links: Link Cited by: §4.1.	https://github.com/langchain-ai/deepagents	arxiv-html:ltx_bibitem
SELF-HARNESS	bib.bib23	[5] Y. Lee, R. Nair, Q. Zhang, K. Lee, O. Khattab, and C. Finn (2026) Meta-harness: end-to-end optimization of model harnesses. External Links: 2603.28052, Link Cited by: §1, §1, §1, §2.	https://arxiv.org/abs/2603.28052	arxiv-html:ltx_bibitem
SELF-HARNESS	bib.bib5	[6] P. Lewis, E. Perez, A. Piktus, F. Petroni, V. Karpukhin, N. Goyal, H. Kuttler, M. Lewis, W. Yih, T. Rocktaschel, S. Riedel, and D. Kiela (2020) Retrieval-augmented generation for knowledge-intensive nlp tasks. In Advances in Neural Information Processing Systems, External Links: 2005.11401, Link Cited by: §2.	https://arxiv.org/abs/2005.11401	arxiv-html:ltx_bibitem
SELF-HARNESS	bib.bib39	[7] Y. Liang, S. Zhou, Y. Gu, H. Tan, G. Wu, F. Dernoncourt, J. Kil, R. A. Rossi, and R. Zhang (2026) Anticipatory planning for multimodal ai agents. In Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, pp. 5925–5935. Cited by: §2.	#S2.SS0.SSS0.Px1.p1.1	arxiv-html:ltx_bibitem
SELF-HARNESS	bib.bib35	[8] J. Lin, S. Liu, C. Pan, L. Lin, S. Dou, Z. Xi, X. Huang, H. Yan, Z. Han, T. Gui, and Y. Jiang (2026) Agentic harness engineering: observability-driven automatic evolution of coding-agent harnesses. External Links: 2604.25850, Link Cited by: §1, §1, §1.	https://arxiv.org/abs/2604.25850	arxiv-html:ltx_bibitem
SELF-HARNESS	bib.bib32	[9] J. Liu, X. Zhao, X. Shang, and Z. Shen (2026) Dive into claude code: the design space of today’s and future ai agent systems. External Links: 2604.14228, Link Cited by: §1, §2.	https://arxiv.org/abs/2604.14228	arxiv-html:ltx_bibitem
